RefSeq	logFC
NM_001013619	-0.09479115676082378
NM_144773	0.005458938196152055
NM_000849	-0.2628091748496398
NM_152581	-0.7754492797181374
NR_003288	-1.0940268085316271
NM_058182	0.05419758675604409
NM_000201	-0.26361155052400664
NM_014057	0.2054348038791572
NM_021009	0.03042568012593015
NM_001135750	-0.02911874178314291
NM_145206	0.03346060518394288
NM_153350	0.22877393949677194
NM_001014291	-0.147404973324444
NM_032539	0.06346666162861136
NM_006794	-0.14716899394646946
NM_005475	-0.6140695488158511
NM_006595	-0.8822620992750484
NM_001285	0.15229344448745905
NM_004345	0.3341472082801992
NM_003913	-0.4227169155344925
NM_022117	0.2726811776231212
NM_182531	-0.07951630745616199
NM_130797	0.04618826217561186
NM_145005	0.042640178567965925
NR_029866	0.29287819529332626
NM_018116	0.7470734053109842
NM_014991	-0.14877124557173058
NM_001035513	-0.09125631981034787
NM_000086	0.2589910824181018
NM_138764	0.15387404179842434
NM_004821	4.100817881344503
NM_015516	0.2464591715712713
NM_016301	-0.004475132297022968
NM_001312	3.333595044957184
NM_182493	-0.14888647773353808
NM_001800	0.022034246199350297
NM_016034	1.023337249203407
NM_001037174	-1.6773846715344618
NM_022143	0.01873727384309435
NM_001049	0.02686973162037952
NM_183236	-0.4180504695850691
NM_001005922	-0.020573864824050804
NR_015377	-0.9835813034521728
NM_030799	-0.3955654234823376
NM_004161	-0.551517957881642
NM_199181	-0.7919225674671324
NM_002495	-0.3188936769737068
NM_006781	-0.030066639310626038
NM_032905	-0.6846769070965946
NM_024946	-0.2182222741239522
NM_172080	0.4055571532858875
NM_006500	-0.13644356013810793
NM_021942	-0.8208364208103933
NR_030307	-0.020846121145453086
NM_022065	-0.18589160523290535
NM_080667	0.15575349318813006
NR_030399	-0.10834304593651363
NM_024728	-0.19945260205401916
NM_014071	-0.8123609805328581
NM_134259	-0.12541052137655487
NM_017691	0.31241801810952585
NM_001080463	-0.0907056632602248
NM_025040	-0.6160712110855332
NM_001005566	-0.10467927941894656
NM_152516	-0.4151535185885129
NM_203342	0.2226504264698943
NM_001029839	0.2065973148919644
NM_014209	0.3628412996937487
NM_000151	0.2206587830267298
NM_001099652	-0.4818161815989927
NM_024704	-0.4264904096856827
NM_203397	0.15950212661661228
NM_001680	-0.2934590450553142
NM_024504	-0.005927072877371554
NM_002156	-0.3621839660126031
NM_002270	-0.3826353859849422
NM_005149	-0.3003615043104437
NM_198040	0.10756298605244832
NM_032844	-1.1069690139010275
NM_198155	0.7882698196046043
NM_015946	0.9941514702753922
NM_145054	-0.08852857265745802
NM_000804	-0.558319680959422
NM_001012720	0.044724667093584566
NM_004523	-1.4774657064578198
NM_001098202	-0.04475064182774461
NM_000195	0.32827319023638857
NM_016284	-0.5162244159273035
NR_001559	0.025955813487590282
NR_002157	-0.06048690996906706
NR_002836	0.08906042743615489
NM_005239	1.193410567891155
NM_020947	-0.013308935976889508
NM_001043	0.09221148737143336
NM_001042414	-0.2349066243079758
NM_003722	0.02792737947670825
NR_002166	-0.3106959075840479
NM_006068	-0.2365549756340493
NM_018996	-0.07428802906764438
NM_020244	0.7621267334654003
NM_006083	-0.8879323454918442
NM_001015056	-0.0618975179336385
NM_001077706	0.09586344722829987
NM_145080	1.0537176569434532
NM_002458	0.06084698935651413
NM_002117	-0.4711826111970676
NM_006813	-0.07429975075062377
NM_014496	-0.06296174144786325
NR_030169	0.07282209124351352
NM_138417	0.4681157860838064
NM_144765	-1.6374426873689494
NM_017417	-0.1629624310816979
NM_005114	0.732428794739479
NM_001005504	0.01764556138032669
NM_001024210	0.06323194412551886
NM_006231	0.5190777328914387
NM_015082	0.005943345785510422
NM_003681	-0.3711464496356033
NM_021724	0.09175773959889842
NM_001461	0.05354602182494543
NM_001605	0.8535259744953717
NM_007052	0.6247732538579743
NM_002027	-0.4606677366181281
NM_001668	0.4234563228888476
NM_031299	-0.08738276853660541
NM_198443	0.2403670973579433
NR_002182	0.4122174567626576
NM_001404	0.5515988975597919
NM_015493	-0.3106348506535742
NM_020395	0.6780530748425353
NM_001521	0.053313180394200216
NM_003874	0.050721791207810715
NM_173352	0.055338825961392585
NM_001004461	0.01545891383270521
NM_006562	0.01910553520972401
NM_052959	0.009373827018565692
NM_032825	0.05690344116935778
NM_152224	-0.2759301864386678
NM_018042	0.10616882324369094
NM_001040025	0.16687998255145767
NM_178839	-0.6241269730824824
NM_213568	0.42719246862505467
NM_001004303	-0.08794757901467938
NM_022767	0.7354910558967562
NM_002556	-0.13706857992177965
NM_001008495	-0.2640482553296558
NM_032296	0.44044552723420255
NM_002755	0.21277620029709068
NM_012121	0.6053660883834735
NM_201430	0.4146265303238413
NR_001546	-0.07872716599670466
NM_002510	-0.3603473797178364
NM_020637	0.010677331223237956
NM_001007523	0.12476516511205635
NM_017984	-0.24801766696509026
NM_000128	0.060206138735621924
NM_018315	0.1827981275068517
NM_145271	0.1062320548068562
NM_001080441	-0.019474211351403342
NM_001370	-0.047834391510043664
NM_018224	0.13235810338202958
NM_173854	0.18453900401692225
NM_148898	0.09171518320457084
NM_007313	0.24526531313282784
NM_152316	-1.015252370906962
NM_001079670	-0.623133375300714
NM_003657	0.6735317259909371
NM_024065	-0.4567690436442631
NM_014400	-2.0623480073915066
NM_153636	0.5863507300724284
NM_030824	-0.5558790179367354
NM_138793	0.06840290411275393
NM_012316	-0.4792196696138278
NM_019839	-0.17124216528190134
NR_003032	-0.5092662091789005
NM_000686	-0.007500825175285066
NM_015399	0.30654436349085684
NR_023344	0.16063487946774502
NM_001007072	0.3639882302907494
NM_006715	0.1623429266253774
NM_053006	-0.022398906353894545
NM_001005739	-0.5098803006552672
NM_022350	-0.13444247164841214
NM_001018036	-0.06251042221092479
NM_002022	-0.07195093019041962
NM_000782	-1.2403531109124
NM_012083	0.9759097044626076
NM_001004689	-0.004429240616251301
NR_002815	0.011723678514556631
NM_002858	-0.5200343745273925
NM_144779	-0.6902269862025726
NM_001004124	0.020506866172295808
NM_207316	0.3217843639177471
NM_004545	-0.18766156890786675
NM_182665	-0.18455954553983805
NR_029864	0.01967022567948201
NM_020795	0.9403898446418356
NM_025098	-0.18255058989304215
NM_199186	-0.02383748528213286
NM_006709	0.23255537657188424
NM_006214	-0.7623811813016186
NM_017619	-0.18362219962681764
NM_001004754	0.07593229391946504
NM_003106	-1.4724329732077308
NM_017920	-0.14867785431571168
NM_018316	0.3483733207072169
NM_001004488	0.032932802469603416
NM_032744	0.028014205030732632
NM_007169	0.02947215824751025
NM_018237	-0.12557397533508755
NM_015894	-2.3752561567590926
NM_004710	0.1603480360587855
NM_152406	0.2665655248493923
NM_002088	0.14171785603282225
NM_004668	0.025510246348979183
NM_016008	-0.2421687328971008
NM_181746	0.4077553769641076
NM_175573	-0.09406114235780387
NM_021946	0.11795159835667872
NM_016178	0.4397102111736269
NM_205841	2.202418806664764
NM_147199	-0.19536790658818115
NM_182744	1.1273410320536303
NM_000729	-0.4455006867028029
NM_001012644	0.017833620630082384
NM_178160	-0.010991703314520585
NM_024649	0.3811005795200402
NM_005124	-0.6436330581486699
NM_203356	-0.03591393922287855
NM_020819	0.22993235051108266
NR_030629	0.06930478709708232
NM_022832	-0.4809585842159736
NM_003635	0.17180670425537695
NM_033411	0.07454626828026133
NM_003725	0.7036072071615687
NM_005175	0.30820882130609073
NM_152720	-0.17612524170809032
NM_024917	0.05296088255438877
NM_018973	1.666977981731661
NM_145791	0.580944761161712
NM_018226	0.3490389664154158
NM_012295	0.2710249331462196
NM_007146	-1.0845106577503925
NM_181504	0.1029502658175278
NM_012276	3.140471745818159e-05
NM_006007	-0.5376760376158505
NM_023944	0.6218251418927079
NM_032833	-0.09037458333373494
NM_182476	0.13964401983159974
NM_006389	-0.10395762824245693
NR_001293	0.018896953418790174
NM_018155	-1.2752466733178198
NM_004182	0.2734463269873968
NM_017558	0.2017658993142066
NM_003630	-0.2083465520640879
NM_005040	-0.17295624072044152
NM_015057	-0.9985999494575856
NM_030934	-0.5247628963096581
NM_021168	0.7889277440494108
NM_032020	-0.27145695390083097
NM_001031617	0.03839834251761713
NM_005843	-0.7174970003176153
NM_023009	0.7352802895529064
NM_002222	-0.6844282749684863
NM_018255	0.7118970666184885
NM_206808	2.6420653602122943
NM_006873	0.0043309873110933695
NM_030793	-0.3900352819484952
NM_016429	-0.14831838596024302
NM_001008223	2.1388810164923697
NR_031680	-0.10375207108708401
NM_173801	0.1365628657611891
NM_004891	-0.2742079656299675
NM_153707	-0.07266950661999506
NM_001037763	-0.024729241851069308
NM_016270	-0.09205590930828388
NM_019555	-1.4729634954452804
NM_001127199	0.6323173719927291
NM_001072	0.7614755130007959
NM_144654	0.5359427555762782
NM_024093	-0.14062003569006865
NM_006333	-0.015492395724797185
NM_001004342	0.15859785904599222
NM_005904	-0.5794810190988114
NM_020995	0.028897593643676663
NM_018223	0.2588623099478485
NM_001098414	-1.033698662483329
NM_012292	0.1982322765625117
NR_002997	-0.018530198629941614
NM_001158	0.10008377852493076
NM_001001786	-0.03225731207163183
NM_018353	-1.9015564816749744
NM_006419	-0.03307780849166871
NM_001039697	-0.10837059676610084
NM_020761	0.3087827560002407
NM_020922	0.1023515920030492
NM_001938	-0.0840560733032583
NM_005262	0.07788065034122643
NM_001004341	0.0035677757662344813
NM_014788	-0.17492359139525335
NR_002824	-0.13707135756325636
NM_183079	-0.4220236855754236
NM_175729	0.06299291757158391
NM_002492	-0.04688752722392656
NM_017990	-0.16812850941202245
NM_017656	-0.6180866603309154
NM_001017368	0.07478220883980513
NM_004674	-0.25247829559707197
NM_001004057	0.4555974448706903
NM_001004450	0.04646129137598061
NM_001012513	0.3620222905241152
NR_015407	-0.15787022977419965
NM_001080436	-0.98725625318771
NM_004074	0.1275040169275417
NM_170710	0.048168220403308655
NM_015124	0.20426553907094175
NM_003737	0.08517654384912436
NM_001048201	-1.2172021966181434
NM_014671	-0.29202461270707136
NR_002982	-0.08983435044429591
NM_198129	-1.334429766793488
NM_002875	0.4660016695233535
NM_001039886	0.0625643861768727
NM_032317	0.41253470238732665
NM_015074	0.13709715530066735
NM_001005862	-0.04848405393540165
NM_001008530	0.4798774468106793
NM_032195	-0.5047870926206076
NM_022836	-0.3088178965398404
NM_014736	-0.3980454101851612
NM_019887	0.558924291393285
NR_002583	-0.005595531871626093
NM_012117	0.15748037131305814
NM_014759	-0.0907740928312083
NM_144580	0.2428593935878743
NM_206840	-0.4585408043940616
NM_019090	-0.30741904540730275
NM_001080479	-0.006247440506405479
NM_004404	-0.8575369232478327
NM_018273	0.4223679828034748
NM_058169	0.16273893721410326
NM_014358	0.17804335311168235
NM_001005786	0.014470576268146344
NM_014380	-0.6590353915911599
NM_017456	-0.10894473019823142
NM_000193	0.1110294807985085
NM_001006607	0.09023028800102066
NM_006152	0.008221240261202759
NM_057161	1.369190130440913
NM_001099697	0.4559875517872187
NM_032497	-0.4680758328552607
NM_173499	0.015603702574225603
NM_001018052	0.8547851435895266
NM_144599	-0.5662293397513588
NM_016464	-0.11837420837609493
NM_015123	0.016572054448362204
NM_032133	0.03116379424754908
NM_015464	0.10827732781283772
NM_057093	-0.16798046556406349
NM_007009	0.01835024858321074
NM_015375	-0.4637258626521372
NM_145695	0.08483722093916735
NM_016203	-0.008193232805828551
NM_005454	0.0337170254676577
NM_133169	-0.13763285695312094
NM_002708	0.4252012295885466
NM_004926	-0.4887144019984889
NM_006841	0.09612099997134067
NM_021828	0.05340499640720005
NM_001006933	-1.049481702335738
NM_000830	0.13996045962661796
NM_139164	-0.305974163625938
NM_173078	0.023837838386357817
NM_173511	-0.3530032248256056
NM_032828	0.01632147645990059
NM_003509	-0.1944970578512473
NM_016274	1.3436620187623254
NM_014971	0.007663037894577347
NM_183008	0.10381029847782397
NM_013995	-1.2042963147898915
NM_015099	-0.19259288100647606
NM_001003760	-0.08916074914614462
NM_005342	-1.3031953175719506
NM_018292	0.2484926929312534
NM_004760	-0.21638353353107254
NM_006524	-0.18980022255754567
NM_000955	0.7238559812465784
NM_012183	0.07135451468168927
NM_030762	2.1404408419681498
NM_031917	0.14140473345967255
NM_020921	-1.556377961052832
NR_002201	0.99705500686968
NM_001040162	1.3914293743144566
NM_012453	0.5272406251704387
NM_006763	1.1892307679303395
NM_019892	0.006213451340085109
NM_033267	-0.8240083928027314
NM_203394	-0.4538935893269735
NM_000425	-1.6557538570572363
NM_182619	0.16096798007268054
NM_001532	0.7073859703436816
NM_194279	-0.3977676960313288
NM_197954	0.07077312845115076
NM_005339	-0.2841639115411481
NM_020210	-0.046900753964258406
NM_001098805	0.06629911141796313
NM_000341	0.07225495731378166
NM_001033506	-0.6539415211300186
NM_024790	-1.3661317311741767
NM_005236	-0.14010862446545574
NM_001773	0.018193471320321283
NM_198181	0.0230760758794233
NM_138463	0.8766804145825261
NM_001080487	-0.04218987948354592
NM_006648	0.4617745223935759
NM_001011880	-0.22684303277029755
NM_001002843	0.09315555923658778
NM_017893	0.5508023364331974
NM_012253	-0.7383197625256316
NM_003241	-0.229759148258722
NM_198085	0.040791214044062864
NM_031897	-1.020519431178486
NM_018091	0.4370777944452832
NM_133173	-0.09814076660530577
NM_004165	0.10826411004808316
NM_153226	0.057602415787741126
NM_022553	0.3934786969650881
NM_025015	-2.754874204428845
NM_022353	0.11416746477830698
NM_014941	-0.6082775677799972
NM_004118	0.02037200202305854
NM_003701	0.044835979889368285
NM_003805	0.3129443277844144
NM_015690	-0.377788946144925
NM_030797	0.03569876328087603
NM_000740	0.3973585070770229
NM_014482	-0.10374386454434907
NR_002586	-0.6895402108809958
NM_001006658	0.03973918155051577
NM_006425	-1.3667570254068686
NM_080657	-1.2803850961536818
NM_022833	-0.08110664688269513
NM_015207	-0.6570266877787463
NM_181425	0.20629258631241887
NM_198268	0.06541544513902472
NR_000012	0.09726552129150776
NM_004132	-1.0767159442839211
NM_178815	-1.0540562224484775
NM_000069	0.22470071736112787
NM_032421	-0.26529681436006924
NM_183235	-0.17341803544772313
NM_001665	0.5269075792977279
NM_004609	-0.033695821171420434
NR_003377	-3.0107435940657896
NM_005928	-0.07502973200966524
NM_178463	-0.009897666634894515
NM_003483	-0.30834359056010324
NM_002033	-0.6578832251224515
NM_006452	0.150363584239236
NM_014547	-0.5042303474303221
NM_006020	0.14368455861630733
NM_170722	0.5524926974735839
NM_014656	-0.4997335207638149
NM_017612	-0.25083131962149824
NM_183237	-0.029847873777927025
NM_001024216	-0.14012411689935975
NM_199462	-0.3872499651610473
NM_032352	-0.4881884658709055
NM_014319	-0.4786862805064675
NR_031668	0.2264238776566643
NM_001033723	-0.4837243017708432
NR_024409	-0.04586574413272111
NM_175922	-0.08007753175160663
NM_014096	-0.09371018666244764
NM_007315	-1.3459891948195706
NM_022360	-0.08879358526430332
NM_001001968	-0.06833204415351173
NM_020823	-0.8027500415716737
NM_020435	3.4791887613300116
NM_006440	0.5289436112487741
NM_177458	0.07900674406882131
NR_031602	-0.06881128508132099
NM_138459	0.20905222855831587
NM_000689	1.411832069634282
NM_003117	-0.1500479303886087
NM_197978	-0.08718446884213955
NM_004396	-0.9675821979706452
NM_001003696	-0.3937416492583511
NM_006735	0.17434483932742753
NM_015503	0.3122826185184767
NM_000998	0.3881775179256248
NM_198253	-0.04208648175118527
NM_016306	-0.8127098189927412
NM_173830	-0.0030627496554253963
NM_207406	0.1304118319685703
NM_019091	-0.9956700059237208
NM_187841	2.028859205681122
NM_000903	0.1716717114745834
NM_052937	-0.6640819930174391
NM_024577	-0.17252082973309588
NM_001029864	0.049231761357910006
NM_002393	-0.05818453377602426
NM_014389	0.8179330024010826
NM_021220	0.3530200022718066
NM_022144	0.3433898027746172
NM_173509	-0.09946693720006254
NM_005115	-0.2138902984799386
NM_033340	-0.05831339290849215
NM_001099777	-0.31577854444819736
NM_015014	-0.9189032082145848
NM_152527	0.2161373295883164
NM_198449	0.13209246118787454
NR_002590	-0.8377266473332566
NM_021926	-0.04113951524202144
NM_015360	-0.6984567749503681
NM_145021	0.2755776136126459
NM_001172	0.9429599147418344
NM_080632	-1.229378318991292
NM_176895	-0.3081895274168848
NM_005035	0.971887883194414
NM_031450	0.7360466036875521
NM_014431	0.7297664836860824
NM_016569	-0.38613999057199105
NR_001534	0.00342664736454611
NM_004951	0.018208945039396855
NM_005198	0.04432904059668564
NM_178561	-1.2532448074791904
NR_003109	0.3799670467777568
NM_152505	0.0550407740371884
NM_020944	0.19722544439999373
NM_001007125	-0.2768609719602599
NM_182592	0.002725261131381872
NM_032673	0.9220970472328712
NM_021269	-0.09632540592459872
NM_005959	0.06232139329242384
NM_052938	0.04084886636091182
NM_007360	0.08409098411965854
NM_014587	0.7911988483585723
NM_032814	0.6384894752242171
NM_001005471	0.1900728612512706
NR_024034	-0.2970056381674686
NM_001914	0.44654063362634855
NM_018291	0.7185990273114383
NM_006203	-2.4220860322718734
NM_178584	-0.15754429832417086
NM_001068	-1.2113748163703495
NM_001035507	0.7650213358821334
NM_025250	-0.5396039455962843
NM_001030004	-0.4098322232821465
NM_020697	-0.015300417277606096
NM_002234	-0.029627703434767092
NM_000709	1.625604452629411
NM_198715	0.08609333267325907
NM_000637	0.6101472060035189
NM_024423	0.07192057775895162
NM_001303	0.31086966901902546
NM_001014434	0.12322615490208508
NM_030883	-0.009010745676088209
NM_015305	0.28829278876946324
NM_004438	-2.0554616029671045
NM_144949	-0.4703994802037519
NM_019054	-1.0958987686042123
NM_005813	-0.14290893414696546
NM_181706	-0.7147537749374046
NM_014588	0.03128237105093226
NM_018114	-0.0008733351551855631
NM_006234	-0.11812184208018865
NM_138937	-0.18308167570827125
NM_182546	-0.025043881697497987
NM_015976	0.11904830595903093
NM_170732	0.1612445878304167
NM_003514	-0.3410682090251737
NM_134266	-0.03237182551729369
NM_178469	0.11640008724316245
NM_000076	0.7438165464176248
NM_005642	-0.6894747084152404
NM_020782	-1.2677045502486193
NM_000494	0.7238354487435509
NM_020831	-0.14501033593959142
NM_181846	0.01835684520981496
NM_001105578	-0.027605327435441626
NM_152710	0.00014208363737701636
NM_015134	-0.21923905213362446
NM_033402	-0.2724846692553149
NM_021046	-0.053031442401444286
NM_181882	-0.12257577889903848
NM_182609	-0.0999584145623898
NM_003431	-0.32771531445543284
NM_004660	-0.008830417725502191
NM_144508	-0.5038608708498589
NM_002589	-0.8309513912637124
NM_032711	0.057757712655865476
NM_024885	-0.03682064327112911
NM_006202	-0.05214276561523122
NM_003102	0.906972769071136
NM_182565	0.5023163450710673
NM_032375	0.5159461458389665
NM_001136	0.07383362221143656
NM_003878	-1.7743104548376754
NM_006213	-0.039686625909899714
NM_005901	-0.06313444026522992
NM_181619	0.017937291199364852
NM_015945	0.3607083272439814
NM_174951	0.14537132171603345
NM_138340	-1.2480948626299968
NM_001002911	-0.009304847494126776
NM_178150	0.3008895046713765
NM_000518	0.1101342776534794
NM_001042358	0.14773339515687342
NM_017769	-0.8122728423047081
NM_182589	-0.12452391351066648
NM_006517	-0.31024142024333035
NM_003392	-2.1301337022352738
NM_006892	-1.1221148109105992
NM_018142	-0.4048823803580253
NM_176818	0.6551820900283898
NM_001753	-0.7566817890073687
NM_032435	-0.3556396443022515
NM_145205	-0.03376031235189736
NM_198530	0.10928513024380312
NM_004493	0.7145311749000705
NM_207644	0.8984270523906295
NM_199131	0.07275002944494936
NM_005782	0.5320744621690797
NM_000314	-0.5541029286711509
NR_001457	0.08472628066762368
NM_153213	0.4835160322264032
NR_024347	0.10868146983241754
NM_022874	0.06560835958543026
NM_000221	-0.07323370747245822
NM_004177	-0.964509565831053
NM_001905	0.2573757800236437
NM_021572	-0.3506497612200309
NM_015063	0.5466833372669416
NM_014825	-0.4631543629143811
NM_032328	-0.24812283582205305
NM_002616	0.2508258058059259
NM_004711	0.5941235040905198
NM_004278	0.22932670507711825
NM_004210	0.17952508988211
NM_172209	-0.19441071399017226
NM_005451	-0.13973661302121831
NR_000020	0.4445317830170569
NM_173619	0.07299759717039266
NM_001003703	-0.12222630503906864
NM_030624	-0.372544953876072
NM_001030288	-0.3586949759049754
NM_001986	0.029390806341591507
NM_005214	0.06337925787983725
NM_007271	-0.6308204502762553
NM_001019	0.7328780387218863
NM_001080397	1.0957801770038265
NM_058248	0.03034418505747488
NM_001621	-0.278357706429174
NM_013322	-1.4376546868193432
NM_002128	-0.9012373507958245
NM_199280	-0.5065729733759046
NM_017806	1.0024031172577648
NM_004218	0.24556399372045096
NM_001079900	-0.019353834276974957
NR_024116	0.3718411440337597
NM_012159	0.228772014674328
NM_001136265	0.07559720785267574
NM_147175	-0.9034399987195996
NR_029599	-0.043731238289056736
NM_001013699	-0.47163793384832003
NR_002787	0.13196847629148556
NM_032796	-0.5466363984806633
NR_027082	-0.03132907213736822
NM_000034	0.030546196483311982
NM_022370	1.4155821671386064
NM_000588	-0.12390152088101195
NM_152282	-0.012640423875222752
NM_020183	-0.04918796665797597
NM_001080848	2.652738988815301
NM_012228	0.7327088293739492
NM_001042532	0.6864328092349133
NM_001098672	-0.09152695418569028
NM_022802	0.04592104402575963
NM_001011645	0.2319792502154229
NM_001012279	-0.10924072041315053
NM_017706	0.3923603740600292
NM_006631	-0.2350467516107412
NM_003039	-0.034622984988351216
NM_020122	-0.033670897169134316
NM_032732	0.1909663694878198
NM_032818	-0.20084438633692064
NM_001017930	0.022313816954907764
NM_020703	0.2145964313355639
NM_006637	0.007243251766382106
NM_013265	1.1346948151010243
NM_020463	-0.997922687699254
NM_015276	0.05790732312011473
NM_198159	-0.1242761806432188
NM_002863	0.11181786879860113
NM_021907	0.2342433291473513
NM_007333	0.02133459004452222
NM_000724	-0.012162577881236186
NM_052876	0.04233993586208589
NM_000857	-0.04142057891296285
NM_025264	-0.7834834593543913
NM_080928	-0.023359001363490856
NM_003575	0.8367567154563214
NR_029691	0.4009985822684994
NM_003173	0.246586169048732
NM_203283	-0.16309751118819166
NR_024100	-0.12664072012078398
NM_015042	0.4463699057961872
NM_001005162	0.061963195934256476
NM_001024075	-0.07288936061586546
NM_006717	-0.923429182384499
NM_001031827	-0.09968614903028056
NM_152359	2.5854295405403844
NM_000755	0.5550494785085749
NM_000328	-0.6845541836976079
NM_004977	-0.18489510470108264
NM_173544	0.08930486387162702
NR_002585	0.03224547692090965
NM_002555	1.1157704131666273
NM_080794	-0.2885268523123528
NM_144982	-1.020191709360879
NM_001495	0.1200482341215514
NR_002612	0.1201153724634292
NM_005510	0.7086239885433689
NM_198150	-0.27137327363808944
NM_018195	-0.2525466084490001
NM_002208	-0.1142885896790996
NM_002378	-0.028424080014590493
NM_032556	-0.014151718834067928
NM_178011	0.060205693656152075
NM_004635	0.0057872690533411495
NM_001003938	-0.007930482550397666
NM_001459	0.5168598142859989
NM_017632	-0.979039718402995
NM_053046	0.23617270720805275
NM_014269	0.11363796104903293
NM_005052	1.2056330967476943
NM_206832	0.018780514400662626
NM_015308	-1.1797426394389814
NM_024947	-0.4006637964133916
NM_000862	-0.4364624329757199
NM_014578	-0.6855160897301653
NM_053039	0.05922719200878775
NM_031895	0.045426673443421946
NM_182496	0.09786658958226324
NM_004922	0.028747922738743926
NM_012443	0.2920125350867925
NM_015569	-0.5319107660334756
NM_172140	-0.27093271213568826
NM_001004298	0.08389262060283703
NM_000842	-0.062395595306726274
NM_024072	0.5614726881588499
NR_031736	0.07251822496109178
NM_152599	0.09592741096314504
NM_004538	0.03267551992863882
NM_001005238	0.05742685554288174
NM_014626	0.06052540360506457
NM_032015	-0.00043150466198376265
NM_153713	2.084504187152463
NM_005442	0.14578963996110625
NM_025259	-0.01830137279795261
NM_007129	-0.16397281810995712
NM_178272	-0.1788009771502184
NM_012163	0.2267784067539192
NM_198503	0.07781797964958116
NM_000952	-0.4525522987100914
NM_004870	0.7976809517150556
NM_018137	0.3762659681913888
NM_001099289	-0.025481830222487758
NM_001012264	0.059973522009198
NM_006109	0.4185614302224971
NM_017945	-0.7051643138883662
NM_033626	-0.4403175894356168
NM_021643	-1.4075086228120013
NM_001010888	0.04459199719006992
NM_207422	-0.03318619232623065
NM_152365	0.2850095144362569
NM_177974	-0.5449153095470478
NM_003613	0.2501671034136402
NM_173591	0.015637630485297666
NM_004451	1.2900493202883248
NM_003811	2.568614344084407
NM_152625	-0.03250697054784333
NM_170784	-0.32703317666508297
NM_025092	0.4712645273421894
NM_006940	0.13183239151180262
NM_020909	-0.27724214216994364
NM_015202	-0.25631071286473744
NM_194441	0.05756129318000941
NM_003132	0.7124918120545758
NR_015450	0.023468462817247883
NM_032838	-0.287538712840168
NM_005478	0.02862128348939038
NM_024410	0.06834229035420683
NM_003235	0.11301464909035874
NM_006330	-0.3345628966091995
NM_001882	0.08786707256604337
NM_001024613	0.041032390369787966
NM_014433	0.03828561644744252
NM_152495	-0.0009146597846271936
NM_022572	-0.2896171497888548
NM_004658	0.6285533107025172
NM_052969	0.0374318725034665
NR_002193	0.9489236216512726
NM_021184	0.1816303514877727
NM_002474	-0.1258795793899074
NR_004393	1.271216914102654
NM_031420	0.1096837255961863
NR_029516	-0.10750013344866194
NM_003013	0.2271727321173769
NM_032725	-0.04471387372016003
NM_182495	0.06876536003005804
NM_014474	1.222714023462289
NM_001001918	0.18856266499739072
NM_000122	-0.1837543581492154
NM_175929	-0.003404356903906245
NM_133502	-0.2660551481486645
NM_001697	-0.1919157818652653
NM_001010934	0.07452327189678201
NM_024608	-0.04684117498226407
NM_004712	0.44507798815387
NM_001100	-0.23482294704619305
NM_024537	0.6506437748990626
NM_020170	0.7894789518478145
NM_020768	0.11309694766958825
NM_145159	0.4304591743618619
NM_006378	-0.4015949176118032
NM_001129742	-1.1187124626355751
NM_002316	0.08243501430250788
NM_002461	0.5897276627981924
NM_152318	0.5836238351196527
NM_203285	0.17977208536713346
NM_001018139	0.4736740724990265
NM_052947	-0.772700002864218
NM_003818	-0.7215783242823016
NM_003112	-0.7780841544798258
NM_004993	-0.21992965302568385
NM_022304	-0.15768506009525152
NR_002935	0.0933933223925741
NM_003902	0.5442910628646933
NR_001288	-0.012200288924805177
NM_032980	0.30538875751876865
NM_016817	-1.2154584955303456
NM_005654	-0.3928804002223349
NM_001139	0.5730418181170363
NM_173215	-0.6077304034057274
NM_138771	-0.8276323935034721
NM_032538	-0.10425872781050947
NM_172240	-0.4283053562961187
NM_001080485	-0.27802163350617376
NM_013290	0.1176398573709322
NM_001136233	0.03313431779962343
NM_016081	0.9547100776221203
NR_030393	0.06604057750886548
NM_138972	-0.28456607906094145
NM_015660	-0.2279006151414424
NM_032434	0.06826823936359125
NM_198511	0.02743393817106837
NM_002903	0.0604262287598081
NM_003794	-1.0627373752103857
NM_173832	-0.1072990604132156
NM_001025105	-0.3919399123931095
NM_003778	-0.7310022715354291
NM_014466	-0.02489069570539665
NM_001447	-0.051701814791605384
NM_001003683	0.13165208706940604
NM_138283	-0.29045763835765137
NM_016818	-0.029952922187603856
NM_000025	-0.0166329927462387
NM_002480	-0.5292356998613216
NM_007048	0.4042439630219388
NM_001037533	-0.20728883155966996
NM_004564	1.1841090247181143
NM_020791	-0.8794174916400538
NM_005653	-0.2996638646745287
NM_138275	0.062090297542092714
NM_001080462	0.08508459496090122
NM_007260	0.6223910107565531
NM_019072	0.010124500171498348
NM_173688	0.06944356155850895
NM_032295	-0.011687914538041149
NM_007274	-0.050657903328174984
NR_002208	0.8483678989547281
NM_153257	0.12316532530013198
NM_017708	-0.09661692206233502
NM_001002006	-0.02177945925339737
NM_015359	-0.7002310071475071
NM_003159	-0.02766700821893572
NM_031429	0.36959203744071656
NM_018461	0.09303246126423786
NM_001004686	0.2264600242858607
NM_020465	0.10248384116426668
NM_182983	0.10810734327646904
NM_006768	-0.0672156531106399
NM_001079512	0.007225290670743265
NR_002575	-0.17408374431468268
NM_001134659	0.060811557019649264
NM_031424	0.4151238983716719
